utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos,IsFullTracking,SvPositionEcefXMeters,SvPositionEcefYMeters,SvPositionEcefZMeters,SvVelocityEcefXMetersPerSecond,SvVelocityEcefYMetersPerSecond,SvVelocityEcefZMetersPerSecond,SvClockBiasMeters,SvClockDriftMetersPerSecond,KlobucharAlpha0,KlobucharAlpha1,KlobucharAlpha2,KlobucharAlpha3,KlobucharBeta0,KlobucharBeta1,KlobucharBeta2,KlobucharBeta3
1772453740416,806351000000,18,0.0,-1456488152065337057,-0.8885078430175781,4.873017132922541,42.36097573074256,3.126661571574916,0,33,0.0,16399,130544338955458,2,48.2,-463.42535400390625,0.034202173352241516,16,0.0,0.0,1575420000,,,,0,,5,-61.86,41.2,-484.8300476074219,10.909557342529297,,,P,11070892626051,1,9851730.570561275,24261024.35500289,-9604455.258048706,106.08250283558948,1093.567663750122,2872.4129189873174,-279636.14576392964,0.0011629638611339033,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453740416,806351000000,18,0.0,-1456488152065337057,-0.8885078430175781,4.873017132922541,42.36097573074256,3.126661571574916,0,34,0.0,16399,130544339443040,3,39.1,9.655220985412598,0.03749757260084152,16,0.0,0.0,1575420000,,,,0,,5,-61.86,32.1,-484.8300476074219,10.909557342529297,,,P,11070892626051,1,-10910262.705641566,21955196.69069954,13330592.758263187,-1253.6918447058497,883.2472777199641,-2475.188423961857,268401.9328020615,0.0024100886657834053,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453740416,806351000000,18,0.0,-1456488152065337057,-0.8885078430175781,4.873017132922541,42.36097573074256,3.126661571574916,0,38,0.0,16399,130544290479294,2,45.0,208.71319580078125,0.0473058745265007,16,0.0,0.0,1575420000,,,,0,,5,-61.86,38.0,-484.8300476074219,10.909557342529297,,,P,11070892626051,1,-5746151.790258475,26297766.487992227,32587352.2938426,-250.03243428309338,-1441.1938184267874,1117.1070486982383,82933.89165358912,0.0007367804064415395,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453740416,806351000000,18,0.0,-1456488152065337057,-0.8885078430175781,4.873017132922541,42.36097573074256,3.126661571574916,0,40,0.0,16399,130544290704344,2,41.4,-25.855850219726562,0.049399107694625854,16,0.0,0.0,1575420000,,,,0,,5,-61.86,34.4,-484.8300476074219,10.909557342529297,,,P,11070892626051,1,-20181626.463010065,36816906.027747184,-893323.7782034532,1156.1560545149564,571.0664707399096,-2526.386416904528,-63562.22577718439,-0.001180936953460332,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453740416,806351000000,18,0.0,-1456488152065337057,-0.8885078430175781,4.873017132922541,42.36097573074256,3.126661571574916,0,42,0.0,16399,130544342348557,2,47.9,119.0938491821289,0.04350664094090462,16,0.0,0.0,1575420000,,,,0,,5,-61.86,40.9,-484.8300476074219,10.909557342529297,,,P,11070892626051,1,-2366393.878913101,26307807.60855641,8968428.98433987,-191.9461162081196,-1002.7114144839161,2908.721902533785,-270884.17919907084,0.0008084916044026613,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453740416,806351000000,18,0.0,-1456488152065337057,-0.8885078430175781,4.873017132922541,42.36097573074256,3.126661571574916,0,43,0.0,16399,130544337704313,2,49.4,-279.74334716796875,0.035302553325891495,16,0.0,0.0,1575420000,,,,0,,5,-61.86,42.4,-484.8300476074219,10.909557342529297,,,P,11070892626051,1,8224439.505381598,14407622.422797605,22423881.685467836,-1962.2993546130278,1658.599444670399,-343.5390213299074,39905.00441203244,0.00014821375953033566,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453741416,807351000000,18,0.0,-1456488152065337016,-0.9699192047119141,4.867410098086111,41.636511757922925,3.1266149152200478,0,5,0.0,16399,130559343467501,8,40.5,520.1318969726562,0.013700254261493683,16,0.0,0.0,1575420000,,,,0,,1,-58.53,36.9,0.0,0.0,,,C,11071892571154,1,-1790367.6916923877,17552876.157564122,19670211.3056725,-1790.0812643537229,-1792.3296473628218,1427.9185293521953,-68865.85267835468,-0.0006879406428197399,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453741416,807351000000,18,0.0,-1456488152065337016,-0.9699192047119141,4.867410098086111,41.636511757922925,3.1266149152200478,0,11,0.0,16399,130559333901321,8,39.9,236.08389282226562,0.010700253769755363,16,0.0,0.0,1575420000,,,,0,,1,-58.53,36.3,0.0,0.0,,,C,11071892571154,1,-18683419.811902385,12407175.68289091,14224285.162959311,-1811.3576324041849,26.32892529009294,-2418.0569645621654,-126273.74701051234,0.0038811017002444714,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453741416,807351000000,18,0.0,-1456488152065337016,-0.9699192047119141,4.867410098086111,41.636511757922925,3.1266149152200478,0,12,0.0,16399,130559341965107,4,47.3,566.093017578125,0.014093231409788132,16,0.0,0.0,1575420000,,,,0,,1,-58.53,43.699999999999996,0.0,0.0,,,C,11071892571154,1,6605029.550725806,23060841.423492074,-11703169.68314162,-1037.4068550474983,-1027.9295989827363,-2677.7208389274515,-182195.88878447958,0.00041649959166534245,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453741416,807351000000,18,0.0,-1456488152065337016,-0.9699192047119141,4.867410098086111,41.636511757922925,3.1266149152200478,0,13,0.0,16399,130559342866718,8,40.1,-138.188720703125,0.015200254507362843,16,0.0,0.0,1575420000,,,,0,,1,-58.53,36.5,0.0,0.0,,,C,11071892571154,1,-13460147.680922348,22662328.6722128,1477634.2618004684,-119.42147609737982,-317.0437864669776,3219.442165082078,205353.65052023827,-0.0010195433860644698,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453741416,807351000000,18,0.0,-1456488152065337016,-0.9699192047119141,4.867410098086111,41.636511757922925,3.1266149152200478,0,15,0.0,16399,130559346233506,8,40.3,-364.50213623046875,0.009200253523886204,16,0.0,0.0,1575420000,,,,0,,1,-58.53,36.699999999999996,0.0,0.0,,,C,11071892571154,1,-1678111.388771892,26229334.595797885,-4147101.8407043754,-410.40741811717555,395.823007867653,3079.4298425711445,117104.82033487307,0.0012001708091702312,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453741416,807351000000,18,0.0,-1456488152065337016,-0.9699192047119141,4.867410098086111,41.636511757922925,3.1266149152200478,0,18,0.0,16399,130559335730909,9,38.6,-158.4535369873047,0.014309193938970566,16,0.0,0.0,1575420000,,,,0,,1,-58.53,35.0,0.0,0.0,,,C,11071892571154,1,21771104.89595331,6343747.417026111,14093960.749050697,-1721.3038129791885,439.0350275305068,2444.224626171485,-123548.22095430453,0.0033857869129860774,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
1772453741416,807351000000,18,0.0,-1456488152065337016,-0.9699192047119141,4.867410098086111,41.636511757922925,3.1266149152200478,0,21,0.0,16399,130559336193404,8,40.4,638.8072509765625,0.015200254507362843,16,0.0,0.0,1575420000,,,,0,,1,-58.53,36.8,0.0,0.0,,,C,11071892571154,1,-10839458.690620182,10702408.98296918,21765742.626227587,-1744.6491816074454,-2140.2619501459476,186.84270678058442,121276.66516215929,0.001282090786844492,0.000000020489096641540527,0.0,-0.00000011920928955078125,0.00000011920928955078125,129024.0,-32768.0,-65536.0,-327680.0
